SeniorCitizen,tenure,MonthlyCharges,gender_Male,Partner_Yes,Dependents_Yes,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_prob,Churn,delta_pred,Tenure,MonthlyCharges_or,Risk level,TotalCharges,AvgTotChargesLeft,targeting
0.0,1.4495973685829016,-1.2979797530604165,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.94351524,No,0.0,68.0,25.75,Very high risk,1686.15,-2746.570372823369,False
1.0,1.6125732136881425,0.8427047999400633,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.083231375,No,0.0,72.0,90.15,Low-medium-risk,6716.45,-3028.2698982411507,False
1.0,1.4088534073065913,1.7052943053804734,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.66366976,No,-1.0,67.0,116.1,Low-medium-risk,7839.85,-2676.145491468924,False
0.0,1.1236456783724194,1.3346633618097385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95638853,No,0.0,60.0,104.95,Very high risk,6236.75,-2183.171321987806,False
0.0,-1.2802480369298874,-0.6564391960276642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5686582,Yes,0.0,1.0,45.05,Low-medium-risk,45.05,1971.8966779244702,True
1.0,-1.2802480369298874,0.20615030941274656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.27698168,Yes,-1.0,1.0,71.0,Low-medium-risk,71.0,1971.8966779244702,True
0.0,1.0421577558197987,-0.4918990013482794,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05575289,No,-1.0,58.0,50.0,Low-medium-risk,2919.85,-2042.3215592789154,False
1.0,0.5939741817803856,0.19119210989643878,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050461605,Yes,0.0,47.0,70.55,Low-medium-risk,3309.25,-1267.6478643800165,False
0.0,-1.2802480369298874,0.49534216672802883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18361135,Yes,0.0,1.0,79.7,Low-medium-risk,79.7,1971.8966779244702,True
0.0,-1.2802480369298874,-1.4741541029191516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035515785,No,0.0,1.0,20.45,Low-medium-risk,20.45,1971.8966779244702,True
0.0,-0.42462485012737144,-0.1927350110221254,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047559105,Yes,0.0,22.0,59.0,Low-medium-risk,1254.7,492.97416948111754,False
0.0,0.6347181430566958,-0.14786041247320225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.008147682,Yes,0.0,48.0,60.35,Low-medium-risk,2896.4,-1338.072745734462,False
0.0,0.18653456901728277,-1.494098368940895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9445562,No,0.0,37.0,19.85,Very high risk,717.5,-563.3990508355629,False
0.0,-0.791320501614164,-1.4907743246039378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.062238246,No,0.0,13.0,19.95,Low-medium-risk,253.8,1126.7981016711258,True
0.0,0.4309983366751445,-1.2747114427017154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.70196366,No,0.0,43.0,26.45,High risk,1110.05,-985.9483389622351,False
0.0,-1.076528230548336,-0.046477060196005726,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.20822841,No,0.0,6.0,63.4,Low-medium-risk,348.8,1619.7722711522433,True
0.0,1.5718292524118322,-0.36059925003846727,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51833344,No,-1.0,71.0,53.95,Low-medium-risk,3888.65,-2957.8450168867053,False
1.0,-1.2802480369298874,0.1479795335159944,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25810027,Yes,0.0,1.0,69.25,Low-medium-risk,69.25,1971.8966779244702,True
0.0,1.6125732136881425,1.0072449946194475,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.68400896,No,0.0,72.0,95.1,Low-medium-risk,6843.15,-3028.2698982411507,False
1.0,-1.076528230548336,0.3091956838584216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6671433,No,-1.0,6.0,74.1,Low-medium-risk,450.9,1619.7722711522433,True
0.0,-0.8320644628904743,-0.9738854302070831,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.90925,No,0.0,12.0,35.5,Very high risk,432.25,1197.2229830255712,True
0.0,-0.3023929662984406,0.20448828724426804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22110575,Yes,0.0,25.0,70.95,Low-medium-risk,1767.35,281.69952541778144,False
0.0,-0.46536881140368175,0.4787219450432425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.038210087,No,0.0,21.0,79.2,Low-medium-risk,1742.45,563.3990508355629,False
0.0,-1.076528230548336,-0.5317875333917667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9412543,No,0.0,6.0,48.8,Very high risk,297.35,1619.7722711522433,True
0.0,-0.506112772679992,0.8044782900650546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.67534244,Yes,0.0,20.0,89.0,Low-medium-risk,1820.45,633.8239321900082,False
0.0,-0.5876006952326126,1.1501789011086103,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.030729203,Yes,0.0,18.0,99.4,Low-medium-risk,1742.95,774.6736948988989,True
0.0,0.4309983366751445,-0.3107385849841083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23311464,No,0.0,43.0,55.45,Low-medium-risk,2444.25,-985.9483389622351,False
0.0,0.10504664646466222,-1.3096139082397669,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.017962862,No,0.0,35.0,25.4,Low-medium-risk,949.8,-422.5492881266722,False
0.0,-1.2802480369298874,0.28925141783667824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31642547,Yes,0.0,1.0,73.5,Low-medium-risk,73.5,1971.8966779244702,True
1.0,-0.01718523736426863,0.9540602852281315,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.015075772,No,0.0,32.0,93.5,Low-medium-risk,2970.8,-211.2746440633361,False
0.0,0.797693988161937,-0.029856838511219397,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.90942204,No,1.0,52.0,63.9,Very high risk,3334.95,-1619.7722711522433,False
0.0,-0.01718523736426863,0.0017215826898744927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10056965,No,0.0,32.0,64.85,Low-medium-risk,2010.95,-211.2746440633361,False
0.0,1.6125732136881425,-0.03318088284817671,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0074798125,No,0.0,72.0,63.8,Low-medium-risk,4684.3,-3028.2698982411507,False
0.0,0.7569500268856267,-0.6763834620494076,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9529988,No,0.0,51.0,44.45,Very high risk,2181.55,-1549.3473897977979,False
0.0,1.4495973685829016,-1.4907743246039378,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7260084,No,-1.0,68.0,19.95,High risk,1303.25,-2746.570372823369,False
1.0,-0.9950403079957154,-0.7129479497559376,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32858306,No,0.0,8.0,43.35,Low-medium-risk,371.4,1478.9225084433526,True
0.0,0.6754621043330061,-0.5035331565276299,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6979794,No,-1.0,49.0,49.65,Low-medium-risk,2409.9,-1408.4976270889072,False
0.0,1.6125732136881425,0.6748405609237209,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09522159,No,0.0,72.0,85.1,Low-medium-risk,6155.4,-3028.2698982411507,False
0.0,-0.9542963467194051,1.0205411719672768,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04201792,Yes,0.0,9.0,95.5,Low-medium-risk,829.1,1408.4976270889072,True
0.0,-0.18016108246950976,0.9158337753531227,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9394401,Yes,1.0,28.0,92.35,Very high risk,2602.9,70.42488135444536,False
0.0,0.8791819107145575,0.8310706447607126,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0021397227,No,0.0,54.0,89.8,Low-medium-risk,4667.0,-1760.622033861134,False
0.0,-0.8728084241667845,0.32415388337472945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.010208255,Yes,0.0,11.0,74.55,Low-medium-risk,824.75,1267.6478643800165,True
0.0,0.7162060656093164,1.2715065194075503,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.009819998,No,0.0,50.0,103.05,Low-medium-risk,5153.5,-1478.9225084433526,False
0.0,1.4903413298592119,1.7019702610435166,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.64015776,No,0.0,69.0,116.0,Low-medium-risk,8182.85,-2816.9952541778143,False
0.0,-1.2802480369298874,0.16958582170621683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41844562,No,0.0,1.0,69.9,Low-medium-risk,69.9,1971.8966779244702,True
0.0,1.4495973685829016,1.0072449946194475,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005539458,No,0.0,68.0,95.1,Low-medium-risk,6683.4,-2746.570372823369,False
0.0,0.3087664528462136,-0.8159933242016129,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20890073,No,0.0,40.0,40.25,Low-medium-risk,1564.05,-774.6736948988989,False
0.0,-0.05792919864057891,-1.2979797530604165,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.010400302,No,0.0,31.0,25.75,Low-medium-risk,755.6,-140.84976270889072,False
1.0,0.02355872391204165,1.3479595391575674,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5543667,No,0.0,33.0,105.35,Low-medium-risk,3465.05,-281.69952541778144,False
1.0,0.9199258719908678,1.622193196956542,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.27734646,No,0.0,55.0,113.6,Low-medium-risk,6292.7,-1831.0469152155795,False
0.0,1.4495973685829016,-1.3561505289571687,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12633884,No,0.0,68.0,24.0,Low-medium-risk,1664.3,-2746.570372823369,False
0.0,-0.8320644628904743,-1.509056568457203,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40409398,No,-1.0,12.0,19.4,Low-medium-risk,198.1,1197.2229830255712,True
0.0,1.5718292524118322,0.7080810042932936,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7079123,No,-1.0,71.0,86.1,High risk,6045.9,-2957.8450168867053,False
0.0,0.3087664528462136,1.2582103420597215,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11741039,No,0.0,40.0,102.65,Low-medium-risk,4108.15,-774.6736948988989,False
0.0,1.2866215234776603,0.9324539970379091,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.021040514,No,0.0,64.0,92.85,Low-medium-risk,5980.75,-2464.8708474055875,False
0.0,0.8384379494382472,1.0953321695488154,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007392216,No,0.0,53.0,97.75,Low-medium-risk,5043.2,-1690.1971525066888,False
1.0,-0.8320644628904743,0.6316279845432766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32123038,Yes,0.0,12.0,83.8,Low-medium-risk,1029.75,1197.2229830255712,True
1.0,0.8384379494382472,-0.34397902835368094,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.620123,Yes,0.0,53.0,54.45,Low-medium-risk,2854.55,-1690.1971525066888,False
0.0,1.6125732136881425,1.10198025822273,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6256493,No,0.0,72.0,97.95,Low-medium-risk,7114.25,-3028.2698982411507,False
0.0,0.5532302205040753,-1.4907743246039378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4149496,No,0.0,46.0,19.95,Low-medium-risk,907.05,-1197.2229830255712,False
0.0,0.3087664528462136,-1.336206262935425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8393986,No,0.0,40.0,24.6,High risk,973.95,-774.6736948988989,False
0.0,-0.8320644628904743,-0.46032058014718524,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03357765,No,0.0,12.0,50.95,Low-medium-risk,605.75,1197.2229830255712,True
0.0,-0.9542963467194051,0.35905634891278065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.77029115,No,0.0,9.0,75.6,High risk,661.55,1408.4976270889072,True
0.0,0.7569500268856267,0.5302446322660801,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14884822,No,0.0,51.0,80.75,Low-medium-risk,4116.9,-1549.3473897977979,False
0.0,0.6754621043330061,0.8510149107824564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16519327,No,0.0,49.0,90.4,Low-medium-risk,4494.65,-1408.4976270889072,False
1.0,0.3495104141225239,1.1634750784564392,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7967966,Yes,-1.0,41.0,99.8,High risk,4259.3,-845.0985762533444,False
0.0,0.9606698332671781,-0.15118445681015957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8506241,No,0.0,56.0,60.25,High risk,3282.75,-1901.4717965700247,False
0.0,-1.1580161531009565,-1.4824642137615447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.94733757,No,0.0,4.0,20.2,Very high risk,55.7,1760.622033861134,True
0.0,-0.506112772679992,-0.021546727668825993,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5999876,No,0.0,20.0,64.15,Low-medium-risk,1274.45,633.8239321900082,False
0.0,-0.26164900502213034,-1.4808021915930663,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95109916,No,1.0,26.0,20.25,Very high risk,493.95,211.2746440633361,False
0.0,-0.506112772679992,1.3645797608423538,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58228487,Yes,0.0,20.0,105.85,Low-medium-risk,2239.65,633.8239321900082,False
0.0,-1.0357842692720256,0.354070282407345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4658817,Yes,0.0,7.0,75.45,Low-medium-risk,480.75,1549.3473897977979,True
0.0,-1.0357842692720256,0.9656944404074818,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9084976,Yes,0.0,7.0,93.85,Very high risk,635.6,1549.3473897977979,True
0.0,0.7569500268856267,1.1368827237607813,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.35182244,No,0.0,51.0,99.0,Low-medium-risk,5038.15,-1549.3473897977979,False
0.0,-1.1580161531009565,0.5152864327497723,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5747021,No,-1.0,4.0,80.3,Low-medium-risk,324.2,1760.622033861134,True
0.0,-1.2802480369298874,-1.504070501951767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.121775195,No,0.0,1.0,19.55,Low-medium-risk,19.55,1971.8966779244702,True
0.0,-0.22090504374582004,1.1950534996575333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24362072,No,0.0,27.0,100.75,Low-medium-risk,2793.55,140.84976270889072,False
0.0,-0.42462485012737144,1.1950534996575333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.74527156,Yes,-1.0,22.0,100.75,High risk,2095.0,492.97416948111754,False
0.0,-0.8320644628904743,-0.3672473387123819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73939663,No,0.0,12.0,53.75,High risk,648.65,1197.2229830255712,True
0.0,-1.1987601143772668,-1.12346742537016,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18481526,Yes,0.0,3.0,31.0,Low-medium-risk,95.05,1831.0469152155795,True
0.0,0.06430268518835193,-1.3029658195658524,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9451659,No,1.0,34.0,25.6,Very high risk,917.15,-352.1244067722268,False
0.0,-0.3431369275747509,-0.2143412992123476,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.18546721,No,0.0,24.0,58.35,Low-medium-risk,1346.9,352.1244067722268,False
0.0,0.7569500268856267,0.5053142997389005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9422979,Yes,0.0,51.0,80.0,Very high risk,4242.35,-1549.3473897977979,False
1.0,-0.7505765403378537,-0.6132266196472196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.010611447,No,0.0,14.0,46.35,Low-medium-risk,672.7,1056.3732203166803,True
0.0,1.082901717096109,1.627179263461978,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01251096,No,0.0,59.0,113.75,Low-medium-risk,6561.25,-2112.7464406333606,False
0.0,-1.1987601143772668,0.8510149107824564,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5428609,No,-1.0,3.0,90.4,Low-medium-risk,268.45,1831.0469152155795,True
0.0,1.3273654847539706,1.4792592904673796,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5464308,No,-1.0,65.0,109.3,Low-medium-risk,7337.55,-2535.295728760033,False
1.0,-1.1172721918246462,0.18121997688556707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1352173,Yes,0.0,5.0,70.25,Low-medium-risk,331.9,1690.1971525066888,True
0.0,1.082901717096109,0.8476908664454988,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2995218,No,0.0,59.0,90.3,Low-medium-risk,5194.05,-2112.7464406333606,False
0.0,1.6125732136881425,0.015017760037703748,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7352959,No,0.0,72.0,65.25,High risk,4478.85,-3028.2698982411507,False
0.0,1.2051336009250397,1.17510923363579,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.37092856,Yes,0.0,62.0,100.15,Low-medium-risk,6283.3,-2324.021084696697,False
0.0,-0.18016108246950976,0.9873007285977041,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12735894,Yes,0.0,28.0,94.5,Low-medium-risk,2659.4,70.42488135444536,False
0.0,-1.1987601143772668,-0.13788827946233057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017028619,No,0.0,3.0,60.65,Low-medium-risk,196.9,1831.0469152155795,True
0.0,-0.5468567339563023,-1.3528264846202114,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.017190479,No,0.0,19.0,24.1,Low-medium-risk,439.2,704.2488135444536,True
0.0,-1.2802480369298874,-1.5057325241202457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0426886,No,0.0,1.0,19.5,Low-medium-risk,19.5,1971.8966779244702,True
0.0,-0.3431369275747509,0.703094937787858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.041333966,No,0.0,24.0,85.95,Low-medium-risk,2107.15,352.1244067722268,False
1.0,1.0014137945434884,-0.37555744955477505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08596325,No,0.0,57.0,53.5,Low-medium-risk,3035.8,-1971.8966779244702,False
0.0,1.6125732136881425,-1.3079518860712882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21768291,No,0.0,72.0,25.45,Low-medium-risk,1866.45,-3028.2698982411507,False
